item_id,app_name,genres,year,price,developer
693160,Trove - Eclipse Pack,Action,2017,19.99,Trion Worlds
468650,Super ComboMan: Smash Edition,Action,2017,14.99,Interabang Entertainment
691080,3D Hardcore Cube,Action,2017,0.99,Laush Dmitriy Sergeevich
698130,"Super Army of Tentacles 3, Charity Quest Pack: NAZIS ARE STUPID AND DUMB",Adventure,2017,0.99,Stegalosaurus Game Development
662680,Beetle Uprising,Indie,2017,9.99,"Iocane Games, LLC"
686070,Hangry Bunnies From Mars - Original Soundtrack,Action,2017,2.99,Studio229
686220,Rivals of Aether: Ori and Sein,Indie,2017,4.99,Dan Fornace
690860,Pirate Jump 2,Action,2017,1.99,EnsenaSoft
693190,Survival driver 2: Heavy vehicles,Casual,2017,0.99,Tero Lunkka
555390,The Braves & Bows Soundtrack,Adventure,2017,0.99,Gunsquad
693890,Trivia Vault: Classic Rock Trivia 2,Casual,2017,0.99,Ripknot Systems
694490,Quad Hopping,Adventure,2017,0.99,LillyWelland inc.
644080,Alphabear: Hardcover Edition,Casual,2017,9.99,Spry Fox LLC
683530,FreeFly Burning,Action,2017,1.99,FanPlymouth
689080,Minimized II,Action,2017,3.99,Crystal Box Team
685020,Spacecraft,Action,2017,0.99,Spacevb Studio
679690,SwapQuest,Casual,2017,9.99,Rebusmind
668730,Legends Of Iona RPG,Adventure,2017,12.99,Studio Desgraff
638780,Reflector: Bug Hunt,Action,2017,4.99,Super Dead LLC
698240,Crisis in the Kremlin: The Accident,Indie,2017,1.99,Kremlingames
670950,Band of Outlaws,Action,2017,4.99,Indy Lion Studios
614270,Fantasy Grounds - BASIC02: A Frightful Time (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
685250,Fantasy Grounds - A Friend in Need (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
645900,Aven Colony - Cerulean Vale,Indie,2017,2.99,Mothership Entertainment LLC
698890,Crypt of the NecroDancer: AMPLIFIED OST - Chipzel,Action,2017,3.99,Brace Yourself Games
683830,Weable,Action,2017,0.99,SPECTRUM GAMES
637720,Rocksmith® 2014 Edition – Remastered – Airbourne Song Pack,Casual,2017,7.99,Ubisoft - San Francisco
592461,Shadow Warrior 2: Bounty Hunt DLC Part 2,Action,2017,39.99,Flying Wild Hog
637721,"Rocksmith® 2014 Edition – Remastered – Airbourne - “Blonde, Bad and Beautiful”",Casual,2017,2.99,Ubisoft - San Francisco
637722,Rocksmith® 2014 Edition – Remastered – Airbourne - “Runnin’ Wild”,Casual,2017,2.99,Ubisoft - San Francisco
637723,"Rocksmith® 2014 Edition – Remastered – Airbourne - “Too Much, Too Young, Too Fast”",Casual,2017,2.99,Ubisoft - San Francisco
691700,Triton Wing,Action,2017,8.99,Alien Mind
677300,Ghosts of Miami,Adventure,2017,14.99,Pillow Fight
687220,White Day - BlazBlue Collaboration Costume - Dal-Su Son,Action,2017,1.99,SONNORI Corp
687230,White Day - BlazBlue Collaboration Costume - Ji-Min Yoo,Action,2017,1.99,SONNORI Corp
687170,White Day - BlazBlue Collaboration Costume - So-Young Han,Action,2017,1.99,SONNORI Corp
687070,White Day - Apple School Uniform - Hee-Min Lee,Action,2017,1.99,SONNORI Corp
687040,White Day - Apple School Uniform - So-Young Han,Action,2017,1.99,SONNORI Corp
664750,Wrongworld,Action,2017,19.99,Sludj Games
687210,White Day - BlazBlue Collaboration Costume - Bong-Goo Lee,Action,2017,1.99,SONNORI Corp
687200,White Day - BlazBlue Collaboration Costume - Hee-Min Lee,Action,2017,1.99,SONNORI Corp
687190,White Day - BlazBlue Collaboration Costume - Ji-Hyeon Seol,Action,2017,1.99,SONNORI Corp
687050,White Day - Apple School Uniform - Sung-A Kim,Action,2017,1.99,SONNORI Corp
687060,White Day - Apple School Uniform - Ji-Hyeon Seol,Action,2017,1.99,SONNORI Corp
687180,White Day - BlazBlue Collaboration Costume - Sung-A Kim,Action,2017,1.99,SONNORI Corp
635930,DOGO,Action,2017,9.99,Pixel Barons
687080,White Day - Apple School Uniform - Ji-Min Yoo,Action,2017,1.99,SONNORI Corp
666350,Escapists 2 - Glorious Regime Prison,Indie,2017,3.99,"Team17 Digital Ltd,Mouldy Toof Studios"
641990,The Escapists 2,Indie,2017,19.99,"Team17 Digital Ltd,Mouldy Toof Studios"
701180,The Escapists 2 - Season Pass,Indie,2017,9.99,"Team17 Digital Ltd,Mouldy Toof Studios"
670640,Agents of Aggro City - ELITE Sponsorship Package,Adventure,2017,24.99,Starlight Productions
696210,TASTEE: Lethal Tactics - Map: Jurassic Narc,Indie,2017,2.99,SkyBox Labs
662940,Never Not Shooting,Action,2017,3.99,Hand Cannon Games
679960,Brain Crush,Indie,2017,1.99,Chano H. Hansen
461249,Euro Truck Simulator 2 - DAF Tuning Pack,Indie,2017,3.99,SCS Software
657500,Hold the Line: The American Revolution,Strategy,2017,14.99,HexWar Games
673280,GyroSphere Trials,Action,2017,4.99,Pronetis Games
657990,Crafting Dead,Action,2017,9.99,Ferullo Gaming
629350,Endless Dream,Action,2017,9.99,Lost in Pixels
602813,FSX Steam Edition: Hong Kong FSX Live Add-On,Simulation,2017,49.99,FlightSoft
624680,Promethium,Action,2017,9.99,Xiotex Studios Ltd
674630,Town doubt 小镇疑云,Indie,2017,0.99,牛学者
429360,Lupinball,Action,2017,9.99,Craftven
691480,Bloons TD 5 - Medieval Dart Monkey Skin,Action,2017,1.99,Ninja Kiwi
676820,Subsurface Circular,Adventure,2017,5.99,Bithell Games
689990,Achievement Hunter: Darkness,Action,2017,0.99,putilin_industries
692200,aMAZE Dark Times,Casual,2017,0.99,Blender Games
664340,Indeep | The casual dungeon crawler,Indie,2017,2.99,BernhardP
361800,Tree of Life,Indie,2017,19.99,oddonegames
683760,Strangers of the Power,Indie,2017,1.99,Tuomo Laine
690430,RPG Maker MV - Parallel Worlds Character Pack,Design &amp; Illustration,2017,11.99,"KADOKAWA,Yoji Ojima"
662980,Postmen Of Horizon,Adventure,2017,3.99,Bad Attempt
690240,Trivia Vault: Classic Rock Trivia,Action,2017,0.99,Ripknot Systems
624780,Cornflower Corbin,Action,2017,1.99,"Larry Martin,Phillip Brossia"
691980,Fortune's Tavern - Remastered,Indie,2017,5.99,FlynnFour Games
681330,Helium Rain,Action,2017,14.99,Deimos Games
644310,BALLOON Saga,Action,2017,0.99,Alexey Glinskiy
622170,Offensive Combat: Redux!,Action,2017,9.99,Three Gates AB
548320,Magical Mysteries: Path of the Sorceress,Adventure,2017,4.99,Alder Games
696340,Anomalies - Music Collection,Casual,2017,1.99,Michael Klaus Schmidt
589740,Blue Horizon,Action,2017,6.99,Blue Horizon Studios Ltd
676550,Crash Test Billy,Action,2017,3.99,SP Digital Arts Inc.
684490,MonsterS in haha Island (群妖志),Action,2017,0.99,Muggle
694610,Lumak's Wraptiles,Casual,2017,4.99,Lumak Software
670180,Castles II: Siege & Conquest,RPG,1992,9.99,Quicksilver Software
676000,Bloody Mice,Action,2017,0.99,Tower Up Studios
696190,Vacant,Adventure,2017,2.99,H L Nunnelly
604110,Heart. Papers. Border.,Casual,2017,7.99,Jovian Industries
662920,WESTSLINGERS,Action,2017,14.99,Tailwind Games
675210,CastleMiner Warfare,Action,2014,4.99,DigitalDNA Games LLC
678820,Gun-Running War Dogs,Indie,2017,0.99,Rotatipyra
684130,Crimson Tide: Operation Online,Action,2017,4.99,RaleachGamesStudio
688680,Oswald's Adventure,Adventure,2017,2.99,Dede Bayi
227860,Castle Story,Indie,2017,24.99,Sauropod Studio
685770,2D Mahjong Temple,Casual,2017,6.99,Nijumi Games
681480,Ancient Worlds: Jaguar's Fate,Casual,2017,0.99,Games++
638160,Moero Chronicle | 限界凸記 モエロクロニクル | 極限凸記　萌萌編年史,RPG,2017,19.99,"COMPILE HEART,IDEA FACTORY"
688170,Denki Gaka's Bombshell,Casual,2017,2.99,Denki Gaka
688090,Moero Chronicle - Deluxe Pack | 限界凸記 モエロクロニクル  デラックスセット| 極限凸記　萌萌編年史　數位附錄套組,RPG,2017,5.99,"COMPILE HEART,IDEA FACTORY"
697420,Outracer Original Soundtrack,Indie,2017,4.99,Outlier Interactive
692510,20XX Soundtrack,Action,2017,3.99,"Batterystaple Games,Fire Hose Games"
676320,Letter-Setter,Casual,2017,3.99,Beaver Drummer
672860,StellarHub,Simulation,2017,8.99,Casualogic
647370,VR Sports - Golf,Action,2017,4.99,SAT-BOX
691920,The Art Of Knuckle Sandwich,Action,2017,8.99,Virtual Top
691130,The Dropping of The Dead,Action,2017,0.99,G. Malta
635430,Blue Angels Aerobatic Flight Simulator,Action,2017,14.99,Rortos Srl
621870,Train Simulator: Arosa Line Route Add-On,Simulation,2017,39.99,Thomson Interactive
687650,辣条杂货店:回到1997，我当小商贩,Indie,2017,5.99,萌石游戏
675340,X-Plane 11 - Add-on: Aerosoft - Airport Bali,Simulation,2017,29.99,"A-Flight,Caipirinha Games"
696230,West of Loathing OST,Adventure,2017,4.99,Asymmetric
688700,EVERSPACE™ - Upgrade to Deluxe Edition,Action,2017,9.99,ROCKFISH Games
688020,Kitchen Simulator 2,Casual,2017,1.99,Whackakeygames
626790,Order of Battle: Burma Road,Free to Play,2017,14.99,The Artistocrats
614581,Cities: Skylines - Concerts,Simulation,2017,6.99,Colossal Order Ltd.
586130,Survival Driver,Casual,2017,1.99,"Tero Lunkka,Mikko Seppälä"
666050,Rescue Team 7,Adventure,2017,6.99,Nova Ideas
690670,Klondike Solitaire Kings,Adventure,2017,4.99,Boogygames Studios
676730,Behind The Door,Adventure,2017,1.99,Dio Alias Games
689180,Trivia Vault: 1980's Trivia,Casual,2017,0.99,Ripknot Systems
639470,Original Journey,Action,2017,11.99,Bonfire Entertainment
661300,Radical Spectrum: Volume 2,Action,2017,0.99,Autonomic Interactive
322110,20XX,Action,2017,14.99,"Batterystaple Games,Fire Hose Games"
591504,Pixel Puzzles Ultimate - Puzzle Pack: Shipwrecks,Casual,2017,5.99,DL Softworks
643620,Night Trap - 25th Anniversary Edition,Action,2017,14.99,Screaming Villains
675160,Soldier Killer,Action,2017,3.99,SQUIX Games
686490,ArkanoidSmoking,Casual,2017,1.99,StalkerAlex..
683130,EXON: The Impossible Challenge,Action,2017,1.99,Simple Interactive Games
665350,Mayhem Above,Action,2017,6.99,Spinal Games
694080,Mayhem Above - Soundtrack,Casual,2017,2.99,Spinal Games
677790,SOULS,Adventure,2017,6.99,Team Fork
670961,Gangs of Space - Shark Investor Pack,Action,2017,59.99,Little Big MMO
660270,Space Scumbags,Action,2017,0.99,AlcoholEnthusiast
679070,Fapic,Action,2017,4.99,cloneZone
667170,Undead Souls,Action,2017,9.99,Rootify
676520,Piece of Memory 2:Prologue,Action,2017,1.99,MATRE
563710,Loops of Zen,Casual,2017,2.99,"Strength in Numbers Studios, Inc"
659790,Hero of the Galactic Core,Action,2017,15.99,David Krinkel
357650,Project Explore,Action,2017,4.99,Sebastian Nigro
661820,I.F.O,Action,2017,3.99,Total Battery
686230,OutSplit,Casual,2017,0.99,Riviysky
691310,"Trouble Witches Origin,Special additional character : Cotton",Action,2017,5.99,Studio SiestA
677220,Silver Tale,Casual,2017,6.99,Playcademy
666690,Animal Crush,Indie,2017,0.99,cada
689480,Leon's crusade (La cruzada de León),Action,2017,5.99,Molosoft
679640,C64 & AMIGA Classix Remakes Sixpack,Action,2017,5.99,magnussoft
600250,Art of Guile,Action,2017,5.99,Unphysical Machinery
691440,White Noise 2 - Accursed Pack,Action,2017,1.99,Milkstone Studios
680690,Kama Bullet Heritage,Action,2017,0.99,Narko Games
677910,Life on Mars Remake,Action,2017,7.99,Oscar Kenneth Albero Ingles
606800,Startup Company,Casual,2017,9.99,Hovgaard Games
645820,Odysseus Kosmos and his Robot Quest: Adventure Game,Indie,2017,14.99,Pavel Kostin
504460,Team Racing League,Racing,2017,9.99,Gamious
640430,Dragon's Dungeon: Awakening,Action,2017,9.99,LunarPixel
689070,Asyula 方舟之链,Adventure,2017,1.99,ShiinaYashiro
663120,The Rosebud Condominium,Adventure,2017,9.99,Blue Salt Games
613370,Upside-Down Dimensions,Action,2017,15.99,Hydra Interactive
689950,Rez Infinite Digital Deluxe DLC,Action,2017,4.99,"Monstars Inc.,Resonair"
661220,Cutthroat Gunboat,Action,2017,7.99,Minor Faction
677720,Tangrams Deluxe,Casual,2017,4.99,Cake Collective Games
664060,Willful,Adventure,2017,3.99,Luke Vincent
676080,Super POTUS Trump: The Full Game!,Casual,2017,1.99,"Emerson Design, Inc."
627410,BlackEye,Action,2017,1.99,Dnovel
660110,DepthMera,Action,2017,1.99,David Sof
680040,Kukui,Adventure,2017,4.99,Sijawa Production
600470,Fantasy Grounds - Fantasy Companion (Savage Worlds),Indie,2017,9.99,"SmiteWorks USA, LLC"
553330,Clutter (VII) Infinity: Joe's Ultimate Quest,Casual,2017,9.99,Puzzles By Joe
677640,Halcyon 6: Lightspeed Edition - Soundtrack,Indie,2017,4.99,"Massive Damage, Inc."
651660,Halcyon 6: Starbase Commander (LIGHTSPEED EDITION),Indie,2017,14.99,"Massive Damage, Inc."
645180,SMILE GAME BUILDER 3D Character Editor,Design &amp; Illustration,2017,9.99,SmileBoom Co.Ltd.
689870,OMSI 2 Add-on Downloadpack Vol. 3 – KI-Menschen,Simulation,2017,6.99,Halycon Media
677880,Draw Your Game,Casual,2017,6.99,Zero One
656780,Bullyparade - DER Spiel,Action,2017,9.99,BitsAlive Game Studios
661120,Mercury: Cascade into Madness,Adventure,2017,8.99,Astronomic Games
625910,Time Recoil,Action,2017,13.99,10tons Ltd
685370,Jewels of the Mysterious Woodland,Adventure,2017,3.99,Boogygames Studios
659120,Survive,Action,2017,1.99,Interactive Gaming Studios
582920,From Shadows,Action,2017,1.99,Revolt and Rebel
445870,Phantom Trigger,Action,2017,14.99,"Bread Team,Victor Solodilov,Denis Novikov"
674320,Brimstone,Action,2017,4.99,Asunder Studios
689300,Monsteria,Action,2017,7.99,Sharkbird
648630,Damascus Gear Operation Tokyo HD,Action,2017,14.99,Arc System Works
693910,Firewood Soundtrack,Indie,2017,0.99,Frymore
669490,BlockDude,Casual,2017,1.99,The Hazardous Dude
614630,Tiny Rails,Adventure,2017,9.99,Tiny Titan Studios
642650,Pepper's Puzzles,Casual,2017,6.99,Emad
674110,Achievement Hunter: Overdose,Action,2017,0.99,putilin_industries
663590,Foxfolk,Action,2017,2.99,Cool Hand Games
662390,Squish and the Corrupted Crystal,Adventure,2017,14.99,Cheat Code Studios
666320,Watergate Xtreme,Action,2017,2.99,Will Carlough
670590,Alexander (Character for Occult Raise),Adventure,2017,2.99,Arcane Raise
656340,SOLITAIRE ULTRA,Casual,2017,5.99,Thorium Entertainment
680140,Tetsoidea Eternal RPG,Indie,2017,0.99,Brewsterland Studios
669830,Asteroids Millennium,Action,2017,7.99,Geoff Nagy
650570,Code 7,Adventure,2017,16.99,Goodwolf Studio
412210,Warfront Defenders: Westerplatte,Action,2017,4.99,Flying Robot Studios
685000,BAE,Casual,2017,0.99,Riviysky
679650,dead_file.exe,Action,2017,0.99,Saddletrip
682730,Hearing,Casual,2017,0.99,skrimm8
657110,2 Planets Fire and Ice,Casual,2017,6.99,rokaplay
692300,spaceBOUND Soundtrack,Indie,2017,3.99,Gravity Whale Games
678290,Ezy,Action,2017,0.99,Strong Cube
506500,Party Panic,Action,2017,16.99,Everglow Interactive Inc.
673980,Spears 'n' Spades,Action,2017,1.99,"LeatherIceCream,LazyTomato,Madvertiz0r"
682910,No Lights,Action,2017,0.99,Cubamano
684650,Turret Sector,Action,2017,3.99,Kittik Game Studio
675821,RC Plane 3 - Stealth Plane,Racing,2017,2.99,FrozenPepper S.R.L
350280,LawBreakers,Action,2017,29.99,Boss Key Productions
644961,Picross Touch - Donation Level 2,Casual,2017,2.99,Jon Gallant
620150,LawBreakers - Deadzo Deluxe DLC,Action,2017,12.99,Boss Key Productions
658810,Flux8,Indie,2017,5.99,Canalside Studios
679290,DOA5LR Zack Island Swimwear Set,Action,2017,36.99,"Team NINJA,KOEI TECMO GAMES CO., LTD."
414340,Hellblade: Senua's Sacrifice,Action,2017,29.99,Ninja Theory
675805,RC Plane 3 - CP-350,Racing,2017,0.99,FrozenPepper S.R.L
675770,RC Plane 3 - Airbus,Racing,2017,2.99,FrozenPepper S.R.L
674100,RC Plane 3 - Complete Edition,Racing,2017,24.99,FrozenPepper S.R.L
675803,RC Plane 3 - DroneGP,Racing,2017,2.99,FrozenPepper S.R.L
675790,RC Plane 3 - EDF Sparrow,Racing,2017,1.99,FrozenPepper S.R.L
675801,RC Plane 3 - F 141 - Combo,Racing,2017,3.99,FrozenPepper S.R.L
675808,RC Plane 3 -Carrier Ops F 181,Racing,2017,0.99,FrozenPepper S.R.L
675809,RC Plane 3 - Flying Dorito,Racing,2017,2.99,FrozenPepper S.R.L
675802,RC Plane 3 - Firefighter Bundle,Racing,2017,2.99,FrozenPepper S.R.L
675807,RC Plane 3 - Flying Fortress,Racing,2017,3.99,FrozenPepper S.R.L
675806,RC Plane 3 - Luxury Jet,Racing,2017,4.99,FrozenPepper S.R.L
679930,36 Fragments of Midnight,Action,2017,2.99,Petite Games
675804,RC Plane 3 - Red Baron,Racing,2017,1.99,FrozenPepper S.R.L
690540,Fantasy Grounds - The Sixth Gun Companion (Savage Worlds),Indie,2017,9.99,"SmiteWorks USA, LLC"
591505,Pixel Puzzles Ultimate - Puzzle Pack: Variety Pack 2,Casual,2017,11.99,DL Softworks
690380,Fantasy Grounds - B08: Thief in the Night (5E),Indie,2017,6.99,"SmiteWorks USA, LLC"
644962,Picross Touch - Donation Level 3,Casual,2017,4.99,Jon Gallant
644960,Picross Touch - Donation Level 1,Casual,2017,0.99,Jon Gallant
645910,Picross Touch - Donation Level 4,Casual,2017,6.99,Jon Gallant
680210,Flix And Chill 2: Millennials Soundtrack,Casual,2017,0.99,"Jason Lovett,Joakim Karud"
663540,Murder...,Indie,2017,4.99,Jack Gloyens
508300,Strategy & Tactics: Dark Ages,Strategy,2017,14.99,HeroCraft
671810,The Adventures of Capitano Navarro,Action,2017,2.99,Don Emídio Navarro Games
681650,Douche Bag,Adventure,2017,0.99,ILLUMICORP
674380,Delude - Succubus Prison,Adventure,2017,1.99,Halissoni
605360,The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 1,RPG,2017,2.99,Nihon Falcom
674040,Achievement Hunter: Begins,Action,2017,0.99,putilin_industries
594820,An Oath to the Stars,Action,2017,9.99,Himeki Games Ltd
605361,The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 2,RPG,2017,2.99,Nihon Falcom
673780,Mad Arkanoid,Action,2017,0.99,oblomysh
679350,Abstract Arena - Original Soundtrack,Action,2017,3.99,Gergely Kovács &amp; Bálint Mikó
681150,Rainbow Duck,Action,2017,0.99,Boogygames Studios
500245,Train Simulator: DB BR 642 DMU Add-On,Simulation,2017,19.99,RSSLO
614860,XAOC,Massively Multiplayer,2017,172.24,WindThunder Studio
672260,Fish for gold,Indie,2017,0.99,Primitive Studio
655040,Deltaplan Simulator,Action,2017,4.99,starmops
650220,Interplanetary: Enhanced Edition,Indie,2017,14.99,Team Jolly Roger
674700,Interplanetary OST,Strategy,2017,4.99,Vincent Parrish
678600,Nova Blitz Steam Pack,Action,2017,39.99,Dragon Foundry
667310,Animal Herding,Action,2017,1.99,Pixl Pile
656890,Jewel Venture,Casual,2017,6.99,rokaplay
654600,PowBall Renaissance,Action,2015,2.99,Anthony @ POW Games
663100,Thrust & Shoot : Flight School,Action,2017,4.99,Hellride Games
659480,The Initiate,Action,2017,14.99,Deceptive Games Ltd.
600280,Supreme Ruler The Great War,Indie,2017,19.99,BattleGoat Studios
676810,Fantasy Grounds - Pathfinder RPG - Mummy's Mask AP 1: The Half-Dead City (PFRPG),Indie,2017,22.99,"SmiteWorks USA, LLC"
636890,Fantasy Grounds - Pathfinder RPG - Curse of the Crimson Throne,Indie,2017,59.99,"SmiteWorks USA, LLC"
688820,Fantasy Grounds - Pathfinder RPG - Kingmaker AP 5: War of the River Kings,Indie,2017,19.99,"SmiteWorks USA, LLC"
343860,Tacoma,Adventure,2017,19.99,Fullbright
689550,Galaxy of Pen & Paper - OST,Indie,2017,4.99,Behold Studios
679470,Solenars Edge Rebirth,RPG,2017,2.99,Syu-Syu
690700,The Initiate Soundtrack,Action,2017,1.99,Deceptive Games Ltd.
652600,Descent - Silence of Mind,Adventure,2017,3.99,LaboryStudio
672380,Ameline and the Ultimate Burger,Action,2017,6.99,"Fei,Leo,Yang"
564910,NBA Playgrounds - Unlock Roster,Sports,2017,9.99,Saber Interactive
666030,Fighter Creator - Commercial,Action,2017,9.99,CSGAMES
687140,The Darkside Detective - Soundtrack,Adventure,2017,5.99,"Spooky Doorway,Ben Prunty"
642200,Tom Clancy's Rainbow Six® Siege - Mute Gravel Blast Set,Action,2017,7.99,Ubisoft Montreal
620200,A Hand in the Darkness,Indie,2017,9.99,Ertal Games
671480,MokMok,Adventure,2017,1.99,2Beats
572240,Snake 3D Adventures,Action,2017,2.99,"Ino-Co Plus,Variags"
573170,Fidel Dungeon Rescue,Indie,2017,8.99,"Daniel Benmergui,Jeremías Babini,Hernán Rozenwasser"
673050,StarBallMadNess,Casual,2017,3.99,GreenGasGames
663600,Genie,Adventure,2017,4.99,X3 Brothers
658150,Skeleton Boomerang,Action,2017,9.99,Artisano
545560,Happy Singh Adventures,Action,2017,4.99,Shrimasis Rout
633350,WtBoy,Casual,2017,0.99,VolkDab
672360,ISEE,Adventure,2017,1.99,"Half-Face Production,Nova Dimension"
670940,The Voice in the Void,Indie,2017,9.99,Griffin Snow
615180,Firewood,Adventure,2017,4.99,Frymore
547520,Rapture - World Conquest,Casual,2017,5.99,Tundra Games Ltd
652950,Maggie's Apartment,Adventure,2017,9.99,"Anatola Howard,Duncan Cross"
437121,Team Booster Pack,Racing,2017,1.99,Codemasters
675120,Crusader Crash,Action,2017,3.99,Obadiah D Luna
437120,Hyundai R5 rally car,Racing,2017,2.99,Codemasters
592810,SUPER ARMY OF TENTACLES 3: Brian Tries To Draw! Outfit Pack,Adventure,2017,0.99,Stegalosaurus Game Development
671290,Deadliners,Action,2017,7.99,Duel Studios
672510,Deadliners - Soundtrack,Action,2017,2.99,Duel Studios
591507,Pixel Puzzles Ultimate - Puzzle Pack: Macro,Casual,2017,4.99,DL Softworks
